,YEAR,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,Response,Data_Value_Type,Data_Value_Rate,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Race,Age,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder,latitude,longitude
9197,2000,TX,Texas,Cigarette Use (Youth),Smoking Status,Current,Percentage,32.0,3.6,25.0,39.1,1138.0,Male,All Races,All Ages,High School,"31.827240407000488, -99.42677020599967",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS07,7,31.827240407000488,-99.42677020599967
9198,2000,TX,Texas,Cigarette Use (Youth),Smoking Status,Current,Percentage,23.6,3.0,17.7,29.5,1079.0,Female,All Races,All Ages,High School,"31.827240407000488, -99.42677020599967",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS07,7,31.827240407000488,-99.42677020599967
9199,2000,TX,Texas,Cigarette Use (Youth),Smoking Status,Current,Percentage,13.2,1.4,10.4,16.0,1005.0,Female,All Races,All Ages,Middle School,"31.827240407000488, -99.42677020599967",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS07,7,31.827240407000488,-99.42677020599967
9200,2000,TX,Texas,Cigarette Use (Youth),Smoking Status,Ever,Percentage,44.1,3.0,38.2,50.1,2030.0,Overall,All Races,All Ages,Middle School,"31.827240407000488, -99.42677020599967",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS08,8,31.827240407000488,-99.42677020599967
9201,2000,TX,Texas,Cigarette Use (Youth),Smoking Status,Ever,Percentage,64.7,2.3,60.1,69.3,2272.0,Overall,All Races,All Ages,High School,"31.827240407000488, -99.42677020599967",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS08,8,31.827240407000488,-99.42677020599967
9202,2000,TX,Texas,Cigarette Use (Youth),Smoking Status,Ever,Percentage,68.7,3.0,62.8,74.6,1180.0,Male,All Races,All Ages,High School,"31.827240407000488, -99.42677020599967",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS08,8,31.827240407000488,-99.42677020599967
9203,2000,TX,Texas,Cigarette Use (Youth),Smoking Status,Ever,Percentage,46.1,3.7,38.8,53.4,1001.0,Male,All Races,All Ages,Middle School,"31.827240407000488, -99.42677020599967",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS08,8,31.827240407000488,-99.42677020599967
9204,2000,TX,Texas,Cigarette Use (Youth),Smoking Status,Ever,Percentage,60.0,2.3,55.4,64.6,1092.0,Female,All Races,All Ages,High School,"31.827240407000488, -99.42677020599967",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS08,8,31.827240407000488,-99.42677020599967
9205,2000,TX,Texas,Cigarette Use (Youth),Smoking Status,Ever,Percentage,42.3,2.5,37.4,47.2,1029.0,Female,All Races,All Ages,Middle School,"31.827240407000488, -99.42677020599967",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS08,8,31.827240407000488,-99.42677020599967
9206,2000,TX,Texas,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,2.5,0.6,1.3,3.7,1980.0,Overall,All Races,All Ages,Middle School,"31.827240407000488, -99.42677020599967",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS09,9,31.827240407000488,-99.42677020599967
9207,2000,TX,Texas,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,11.3,2.2,7.0,15.7,2217.0,Overall,All Races,All Ages,High School,"31.827240407000488, -99.42677020599967",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS09,9,31.827240407000488,-99.42677020599967
9208,2000,TX,Texas,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,13.0,3.0,7.0,18.9,1138.0,Male,All Races,All Ages,High School,"31.827240407000488, -99.42677020599967",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS09,9,31.827240407000488,-99.42677020599967
9209,2000,TX,Texas,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,3.3,1.0,1.4,5.2,975.0,Male,All Races,All Ages,Middle School,"31.827240407000488, -99.42677020599967",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS09,9,31.827240407000488,-99.42677020599967
9210,2000,TX,Texas,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,1.7,0.6,0.6,2.8,1005.0,Female,All Races,All Ages,Middle School,"31.827240407000488, -99.42677020599967",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS09,9,31.827240407000488,-99.42677020599967
9211,2000,TX,Texas,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,9.5,1.9,5.7,13.3,1079.0,Female,All Races,All Ages,High School,"31.827240407000488, -99.42677020599967",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS09,9,31.827240407000488,-99.42677020599967
9212,2000,TX,Texas,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,3.8,0.5,2.8,4.8,2029.0,Overall,All Races,All Ages,Middle School,"31.827240407000488, -99.42677020599967",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS10,10,31.827240407000488,-99.42677020599967
9213,2000,TX,Texas,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,8.3,1.8,4.7,11.9,2260.0,Overall,All Races,All Ages,High School,"31.827240407000488, -99.42677020599967",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS10,10,31.827240407000488,-99.42677020599967
9214,2000,TX,Texas,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,14.1,3.8,6.6,21.6,1164.0,Male,All Races,All Ages,High School,"31.827240407000488, -99.42677020599967",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS10,10,31.827240407000488,-99.42677020599967
9215,2000,TX,Texas,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,5.6,1.3,3.1,8.1,1009.0,Male,All Races,All Ages,Middle School,"31.827240407000488, -99.42677020599967",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS10,10,31.827240407000488,-99.42677020599967
9216,2000,TX,Texas,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,1.6,0.5,0.7,2.5,1096.0,Female,All Races,All Ages,High School,"31.827240407000488, -99.42677020599967",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS10,10,31.827240407000488,-99.42677020599967
9217,2000,TX,Texas,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,2.1,0.6,1.0,3.2,1020.0,Female,All Races,All Ages,Middle School,"31.827240407000488, -99.42677020599967",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS10,10,31.827240407000488,-99.42677020599967
9218,2000,TX,Texas,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,19.8,3.1,13.6,25.9,2271.0,Overall,All Races,All Ages,High School,"31.827240407000488, -99.42677020599967",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS11,11,31.827240407000488,-99.42677020599967
9219,2000,TX,Texas,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,10.3,1.0,8.4,12.3,2032.0,Overall,All Races,All Ages,Middle School,"31.827240407000488, -99.42677020599967",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS11,11,31.827240407000488,-99.42677020599967
9220,2000,TX,Texas,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,31.3,5.7,20.1,42.5,1175.0,Male,All Races,All Ages,High School,"31.827240407000488, -99.42677020599967",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS11,11,31.827240407000488,-99.42677020599967
9221,2000,TX,Texas,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,16.0,2.2,11.7,20.3,1015.0,Male,All Races,All Ages,Middle School,"31.827240407000488, -99.42677020599967",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS11,11,31.827240407000488,-99.42677020599967
9222,2000,TX,Texas,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,6.3,1.3,3.8,8.8,1096.0,Female,All Races,All Ages,High School,"31.827240407000488, -99.42677020599967",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS11,11,31.827240407000488,-99.42677020599967
9223,2000,TX,Texas,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,4.9,1.0,2.9,6.9,1017.0,Female,All Races,All Ages,Middle School,"31.827240407000488, -99.42677020599967",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS11,11,31.827240407000488,-99.42677020599967
9224,2000,TX,Texas,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,2.8,0.9,1.2,4.5,2260.0,Overall,All Races,All Ages,High School,"31.827240407000488, -99.42677020599967",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS12,12,31.827240407000488,-99.42677020599967
9225,2000,TX,Texas,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,1.2,0.3,0.6,1.8,2029.0,Overall,All Races,All Ages,Middle School,"31.827240407000488, -99.42677020599967",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS12,12,31.827240407000488,-99.42677020599967
9226,2000,TX,Texas,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,2.3,0.6,1.0,3.5,1009.0,Male,All Races,All Ages,Middle School,"31.827240407000488, -99.42677020599967",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS12,12,31.827240407000488,-99.42677020599967
9227,2000,TX,Texas,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,5.2,1.8,1.7,8.7,1164.0,Male,All Races,All Ages,High School,"31.827240407000488, -99.42677020599967",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS12,12,31.827240407000488,-99.42677020599967
9228,2000,TX,Texas,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.1,0.1,0.0,0.2,1096.0,Female,All Races,All Ages,High School,"31.827240407000488, -99.42677020599967",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS12,12,31.827240407000488,-99.42677020599967
9229,2000,TX,Texas,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.2,0.1,0.0,0.4,1020.0,Female,All Races,All Ages,Middle School,"31.827240407000488, -99.42677020599967",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS12,12,31.827240407000488,-99.42677020599967
9230,2000,VT,Vermont,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,Percentage,41.1,4.2,32.7,49.4,130.0,Overall,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,105BEH,170CES,1GEN,8AGE,6RAC,1EDU,YTS01,1,43.62538123900049,-72.51764079099962
9232,2000,VT,Vermont,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,Percentage,36.1,7.4,21.6,50.6,83.0,Female,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,105BEH,170CES,3GEN,8AGE,6RAC,1EDU,YTS03,3,43.62538123900049,-72.51764079099962
9233,2000,VT,Vermont,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,Percentage,46.4,6.1,34.4,58.4,142.0,Overall,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,105BEH,169QUA,1GEN,8AGE,6RAC,1EDU,YTS04,4,43.62538123900049,-72.51764079099962
9234,2000,VT,Vermont,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,Percentage,52.2,4.7,43.0,61.5,56.0,Male,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,105BEH,169QUA,2GEN,8AGE,6RAC,1EDU,YTS05,5,43.62538123900049,-72.51764079099962
9235,2000,VT,Vermont,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,Percentage,43.5,8.6,26.7,60.3,85.0,Female,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,105BEH,169QUA,3GEN,8AGE,6RAC,1EDU,YTS06,6,43.62538123900049,-72.51764079099962
9236,2000,VT,Vermont,Cigarette Use (Youth),Smoking Status,Current,Percentage,11.9,1.1,9.8,14.0,1450.0,Overall,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS07,7,43.62538123900049,-72.51764079099962
9237,2000,VT,Vermont,Cigarette Use (Youth),Smoking Status,Current,Percentage,9.6,1.0,7.6,11.6,725.0,Male,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS07,7,43.62538123900049,-72.51764079099962
9238,2000,VT,Vermont,Cigarette Use (Youth),Smoking Status,Current,Percentage,14.2,2.0,10.3,18.0,723.0,Female,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS07,7,43.62538123900049,-72.51764079099962
9239,2000,VT,Vermont,Cigarette Use (Youth),Smoking Status,Ever,Percentage,36.2,2.2,31.9,40.4,1421.0,Overall,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS08,8,43.62538123900049,-72.51764079099962
9240,2000,VT,Vermont,Cigarette Use (Youth),Smoking Status,Ever,Percentage,34.5,2.2,30.2,38.9,711.0,Male,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS08,8,43.62538123900049,-72.51764079099962
9241,2000,VT,Vermont,Cigarette Use (Youth),Smoking Status,Ever,Percentage,37.6,2.9,32.0,43.2,708.0,Female,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS08,8,43.62538123900049,-72.51764079099962
9242,2000,VT,Vermont,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,3.7,0.6,2.5,5.0,1450.0,Overall,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS09,9,43.62538123900049,-72.51764079099962
9243,2000,VT,Vermont,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,3.2,0.7,1.7,4.7,725.0,Male,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS09,9,43.62538123900049,-72.51764079099962
9244,2000,VT,Vermont,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,4.3,0.8,2.7,6.0,723.0,Female,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS09,9,43.62538123900049,-72.51764079099962
9245,2000,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,3.3,1.0,1.4,5.2,1462.0,Overall,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS10,10,43.62538123900049,-72.51764079099962
9246,2000,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,5.4,1.8,1.9,9.0,733.0,Male,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS10,10,43.62538123900049,-72.51764079099962
9247,2000,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,1.0,0.3,0.3,1.6,727.0,Female,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS10,10,43.62538123900049,-72.51764079099962
9248,2000,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,11.1,1.5,8.1,14.2,1478.0,Overall,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS11,11,43.62538123900049,-72.51764079099962
9249,2000,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,15.0,2.2,10.6,19.3,745.0,Male,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS11,11,43.62538123900049,-72.51764079099962
9250,2000,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,7.0,1.3,4.5,9.5,731.0,Female,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS11,11,43.62538123900049,-72.51764079099962
9251,2000,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.6,0.4,0.0,1.3,1462.0,Overall,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS12,12,43.62538123900049,-72.51764079099962
9252,2000,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,1.0,0.7,0.0,2.3,733.0,Male,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS12,12,43.62538123900049,-72.51764079099962
9253,2000,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.1,0.1,0.0,0.4,727.0,Female,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS12,12,43.62538123900049,-72.51764079099962
9266,2000,VI,Virgin Islands,Cigarette Use (Youth),Smoking Status,Current,Percentage,2.7,0.5,1.7,3.7,1344.0,Overall,All Races,All Ages,Middle School,"18.335765, -64.896335",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS07,7,18.335765,-64.896335
9267,2000,VI,Virgin Islands,Cigarette Use (Youth),Smoking Status,Current,Percentage,4.0,0.7,2.6,5.3,1134.0,Overall,All Races,All Ages,High School,"18.335765, -64.896335",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS07,7,18.335765,-64.896335
9268,2000,VI,Virgin Islands,Cigarette Use (Youth),Smoking Status,Current,Percentage,4.7,1.2,2.2,7.1,499.0,Male,All Races,All Ages,High School,"18.335765, -64.896335",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS07,7,18.335765,-64.896335
9269,2000,VI,Virgin Islands,Cigarette Use (Youth),Smoking Status,Current,Percentage,2.7,0.8,1.2,4.2,664.0,Male,All Races,All Ages,Middle School,"18.335765, -64.896335",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS07,7,18.335765,-64.896335
9270,2000,VI,Virgin Islands,Cigarette Use (Youth),Smoking Status,Current,Percentage,3.2,0.7,1.8,4.6,631.0,Female,All Races,All Ages,High School,"18.335765, -64.896335",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS07,7,18.335765,-64.896335
9271,2000,VI,Virgin Islands,Cigarette Use (Youth),Smoking Status,Current,Percentage,2.7,0.7,1.3,4.0,679.0,Female,All Races,All Ages,Middle School,"18.335765, -64.896335",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS07,7,18.335765,-64.896335
9272,2000,VI,Virgin Islands,Cigarette Use (Youth),Smoking Status,Ever,Percentage,17.7,1.4,14.9,20.5,1287.0,Overall,All Races,All Ages,Middle School,"18.335765, -64.896335",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS08,8,18.335765,-64.896335
9273,2000,VI,Virgin Islands,Cigarette Use (Youth),Smoking Status,Ever,Percentage,33.9,2.0,30.0,37.8,1112.0,Overall,All Races,All Ages,High School,"18.335765, -64.896335",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS08,8,18.335765,-64.896335
9274,2000,VI,Virgin Islands,Cigarette Use (Youth),Smoking Status,Ever,Percentage,34.9,2.9,29.3,40.6,492.0,Male,All Races,All Ages,High School,"18.335765, -64.896335",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS08,8,18.335765,-64.896335
9275,2000,VI,Virgin Islands,Cigarette Use (Youth),Smoking Status,Ever,Percentage,18.2,1.9,14.5,22.0,627.0,Male,All Races,All Ages,Middle School,"18.335765, -64.896335",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS08,8,18.335765,-64.896335
9276,2000,VI,Virgin Islands,Cigarette Use (Youth),Smoking Status,Ever,Percentage,17.3,1.8,13.8,20.7,659.0,Female,All Races,All Ages,Middle School,"18.335765, -64.896335",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS08,8,18.335765,-64.896335
9277,2000,VI,Virgin Islands,Cigarette Use (Youth),Smoking Status,Ever,Percentage,32.6,2.3,28.1,37.2,617.0,Female,All Races,All Ages,High School,"18.335765, -64.896335",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS08,8,18.335765,-64.896335
9278,2000,VI,Virgin Islands,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,1.2,0.3,0.6,1.8,1134.0,Overall,All Races,All Ages,High School,"18.335765, -64.896335",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS09,9,18.335765,-64.896335
9279,2000,VI,Virgin Islands,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,0.3,0.1,0.0,0.5,1344.0,Overall,All Races,All Ages,Middle School,"18.335765, -64.896335",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS09,9,18.335765,-64.896335
9280,2000,VI,Virgin Islands,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,0.1,0.1,0.0,0.4,664.0,Male,All Races,All Ages,Middle School,"18.335765, -64.896335",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS09,9,18.335765,-64.896335
9281,2000,VI,Virgin Islands,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,1.4,0.5,0.4,2.3,499.0,Male,All Races,All Ages,High School,"18.335765, -64.896335",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS09,9,18.335765,-64.896335
9282,2000,VI,Virgin Islands,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,1.0,0.4,0.2,1.9,631.0,Female,All Races,All Ages,High School,"18.335765, -64.896335",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS09,9,18.335765,-64.896335
9283,2000,VI,Virgin Islands,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,0.4,0.2,0.0,0.8,679.0,Female,All Races,All Ages,Middle School,"18.335765, -64.896335",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS09,9,18.335765,-64.896335
9284,2000,VI,Virgin Islands,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,0.9,0.3,0.3,1.4,1166.0,Overall,All Races,All Ages,High School,"18.335765, -64.896335",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS10,10,18.335765,-64.896335
9285,2000,VI,Virgin Islands,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,1.4,0.4,0.7,2.2,1410.0,Overall,All Races,All Ages,Middle School,"18.335765, -64.896335",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS10,10,18.335765,-64.896335
9286,2000,VI,Virgin Islands,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,1.5,0.5,0.5,2.5,516.0,Male,All Races,All Ages,High School,"18.335765, -64.896335",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS10,10,18.335765,-64.896335
9287,2000,VI,Virgin Islands,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,1.8,0.6,0.5,3.0,705.0,Male,All Races,All Ages,Middle School,"18.335765, -64.896335",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS10,10,18.335765,-64.896335
9288,2000,VI,Virgin Islands,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,0.3,0.2,0.0,0.8,645.0,Female,All Races,All Ages,High School,"18.335765, -64.896335",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS10,10,18.335765,-64.896335
9289,2000,VI,Virgin Islands,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,1.1,0.4,0.3,2.0,704.0,Female,All Races,All Ages,Middle School,"18.335765, -64.896335",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS10,10,18.335765,-64.896335
9290,2000,VI,Virgin Islands,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,8.1,0.8,6.5,9.7,1384.0,Overall,All Races,All Ages,Middle School,"18.335765, -64.896335",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS11,11,18.335765,-64.896335
9291,2000,VI,Virgin Islands,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,8.0,0.9,6.4,9.7,1143.0,Overall,All Races,All Ages,High School,"18.335765, -64.896335",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS11,11,18.335765,-64.896335
9292,2000,VI,Virgin Islands,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,9.0,1.3,6.5,11.5,691.0,Male,All Races,All Ages,Middle School,"18.335765, -64.896335",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS11,11,18.335765,-64.896335
9293,2000,VI,Virgin Islands,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,10.2,1.5,7.2,13.1,505.0,Male,All Races,All Ages,High School,"18.335765, -64.896335",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS11,11,18.335765,-64.896335
9294,2000,VI,Virgin Islands,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,6.3,0.9,4.5,8.2,634.0,Female,All Races,All Ages,High School,"18.335765, -64.896335",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS11,11,18.335765,-64.896335
9295,2000,VI,Virgin Islands,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,7.2,1.0,5.2,9.2,692.0,Female,All Races,All Ages,Middle School,"18.335765, -64.896335",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS11,11,18.335765,-64.896335
9296,2000,VI,Virgin Islands,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.2,0.1,0.0,0.4,1166.0,Overall,All Races,All Ages,High School,"18.335765, -64.896335",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS12,12,18.335765,-64.896335
9297,2000,VI,Virgin Islands,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.3,0.2,0.0,0.7,1410.0,Overall,All Races,All Ages,Middle School,"18.335765, -64.896335",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS12,12,18.335765,-64.896335
9298,2000,VI,Virgin Islands,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.4,0.3,0.0,1.0,516.0,Male,All Races,All Ages,High School,"18.335765, -64.896335",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS12,12,18.335765,-64.896335
9299,2000,VI,Virgin Islands,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.6,0.4,0.0,1.3,705.0,Male,All Races,All Ages,Middle School,"18.335765, -64.896335",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS12,12,18.335765,-64.896335
